MID,Language,Name
m.016vg8,vi,Heather Graham
m.016vg8,cs,Heather Grahamová
m.016vg8,el,Χέδερ Γκράχαμ
m.016vg8,uk,Гізер Грем
m.016vg8,sr,Хедер Грејам
m.016vg8,bg,Хедър Греъм
m.016vg8,ru,Хизер Грэм
m.016vg8,iw,הת'ר גראהם
m.016vg8,fa,هدر گراهام
m.016vg8,ar,هيذر جراهام
m.016vg8,hi,हैदर ग्रैहम
m.016vg8,th,เฮเทอร์ แกรห์ม
m.016vg8,ja,ヘザー・グラハム
m.016vg8,zh,海瑟·葛拉罕
m.016vg8,zh-Hant,海瑟·葛拉罕
m.016vg8,ko,헤더 그레이엄
m.016vqk,lv,Laionels Ričijs
m.016vqk,ca,Lionel Richie
m.016vqk,cs,Lionel Richie
m.016vqk,da,Lionel Richie
m.016vqk,de,Lionel Richie
m.016vqk,en,Lionel Richie
m.016vqk,es,Lionel Richie
m.016vqk,et,Lionel Richie
m.016vqk,fi,Lionel Richie
m.016vqk,fil,Lionel Richie
m.016vqk,fr,Lionel Richie
m.016vqk,hr,Lionel Richie
m.016vqk,hu,Lionel Richie
m.016vqk,id,Lionel Richie
m.016vqk,it,Lionel Richie
m.016vqk,nl,Lionel Richie
m.016vqk,no,Lionel Richie
m.016vqk,pl,Lionel Richie
m.016vqk,pt,Lionel Richie
m.016vqk,ro,Lionel Richie
m.016vqk,sk,Lionel Richie
m.016vqk,sl,Lionel Richie
m.016vqk,sv,Lionel Richie
m.016vqk,tr,Lionel Richie
m.016vqk,vi,Lionel Richie
m.016vqk,el,Λάιονελ Ρίτσι
m.016vqk,ru,Лайонел Ричи
m.016vqk,uk,Лайонел Річі
m.016vqk,iw,ליונל ריצ'י
m.016vqk,ar,لاينل ريتشي
m.016vqk,fa,لایونل ریچی
m.016vqk,th,ไลโอเนล ริชชี
m.016vqk,ja,ライオネル・リッチー
m.016vqk,zh,莱昂纳尔·里麒
m.016vqk,zh-Hant,萊諾·李麒
m.016vqk,ko,라이어넬 리치
m.016vx4,en,Suzanne Crough
m.016vx4,fr,Suzanne Crough
m.016vx4,tr,Suzanne Crough
m.016vxj,de,Brian Forster
m.016vxj,en,Brian Forster
m.016vy9,de,Susan Dey
m.016vy9,en,Susan Dey
m.016vy9,es,Susan Dey
m.016vy9,fr,Susan Dey
m.016vy9,it,Susan Dey
m.016vy9,nl,Susan Dey
m.016vy9,no,Susan Dey
m.016vy9,sv,Susan Dey
m.016vy9,ru,Сьюзан Дей
m.016vy9,iw,סוזאן דיי
m.016vy9,fa,سوزان دی
m.016vy9,ja,スーザン・デイ
m.016vyp,en,Danny Bonaduce
m.016vyp,fr,Danny Bonaduce
m.016vyp,it,Danny Bonaduce
m.016vz1,en,Jeremy Gelbwaks
m.016w46,it,"Guglielmo de Braose, IV signore di Bramber"
m.016w46,fr,William de Braose
m.016w46,pt,William de Braose
m.016w46,de,"William de Braose, 4. Baron of Bramber"
m.016w46,en,"William de Braose, 4th Lord of Bramber"
m.016w46,ru,"Уильям де Браоз, 4-й барон Брамбер"
m.016wdq,de,Chuck Barris
m.016wdq,en,Chuck Barris
m.016wdq,fr,Chuck Barris
m.016wdq,it,Chuck Barris
m.016wdq,fa,چاک باریس
m.016wkh,de,Stephen M. Walt
m.016wkh,da,Stephen Walt
m.016wkh,en,Stephen Walt
m.016wkh,es,Stephen Walt
m.016wkh,fr,Stephen Walt
m.016wkh,id,Stephen Walt
m.016wkh,it,Stephen Walt
m.016wkh,nl,Stephen Walt
m.016wkh,no,Stephen Walt
m.016wkh,sv,Stephen Walt
m.016wkh,ru,Стивен Уолт
m.016wkh,uk,Стівен Волт
m.016wkh,ja,スティーヴン・ウォルト
m.016wvy,lv,Džons Keils
m.016wvy,ca,John Cale
m.016wvy,cs,John Cale
m.016wvy,da,John Cale
m.016wvy,de,John Cale
m.016wvy,en,John Cale
m.016wvy,es,John Cale
m.016wvy,et,John Cale
m.016wvy,fi,John Cale
m.016wvy,fr,John Cale
m.016wvy,hr,John Cale
m.016wvy,hu,John Cale
m.016wvy,id,John Cale
m.016wvy,it,John Cale
m.016wvy,lt,John Cale
m.016wvy,ms,John Cale
m.016wvy,nl,John Cale
m.016wvy,no,John Cale
m.016wvy,pl,John Cale
m.016wvy,pt,John Cale
m.016wvy,ro,John Cale
m.016wvy,sk,John Cale
m.016wvy,sv,John Cale
m.016wvy,tr,John Cale
m.016wvy,vi,John Cale
m.016wvy,el,Τζον Κέιλ
m.016wvy,sr,Џон Кејл
m.016wvy,ru,Джон Кейл
m.016wvy,uk,Джон Кейл
m.016wvy,iw,ג'ון קייל
m.016wvy,fa,جان کیل
m.016wvy,ar,جون كيل
m.016wvy,th,จอห์น เคล
m.016wvy,ja,ジョン・ケイル
m.016wvy,zh-Hant,約翰·凱爾
m.016wvy,zh,约翰·凯尔
m.016wvy,ko,존 케일
m.016x2n,fi,Jacobo Arbenz Guzmán
m.016x2n,fr,Jacobo Arbenz Guzmán
m.016x2n,hr,Jacobo Arbenz Guzmán
m.016x2n,it,Jacobo Arbenz Guzmán
m.016x2n,nl,Jacobo Arbenz Guzmán
m.016x2n,pl,Jacobo Arbenz Guzmán
m.016x2n,pt,Jacobo Arbenz Guzmán
m.016x2n,sk,Jacobo Arbenz Guzmán
m.016x2n,tr,Jacobo Arbenz Guzmán
m.016x2n,eo,Jacobo Arbenz
m.016x2n,ca,Jacobo Árbenz Guzmán
m.016x2n,cs,Jacobo Árbenz Guzmán
m.016x2n,de,Jacobo Árbenz Guzmán
m.016x2n,no,Jacobo Árbenz Guzmán
m.016x2n,sv,Jacobo Árbenz Guzmán
m.016x2n,da,Jacobo Árbenz
m.016x2n,en,Jacobo Árbenz
m.016x2n,es,Jacobo Árbenz
m.016x2n,sr,Хакобо Арбенз
m.016x2n,bg,Хакобо Арбенс Гусман
m.016x2n,ru,Хакобо Арбенс Гусман
m.016x2n,uk,Хакобо Арбенс Гусман
m.016x2n,iw,חקובו ארבנס גוסמן
m.016x2n,ar,جاكوبو أربينز غوزمان
m.016x2n,ja,ハコボ・アルベンス・グスマン
m.016x2n,zh,哈科沃·阿本斯
m.016x2n,zh-Hant,哈科沃·阿本斯
m.016xk5,de,Simon Callow
m.016xk5,en,Simon Callow
m.016xk5,es,Simon Callow
m.016xk5,fi,Simon Callow
m.016xk5,fr,Simon Callow
m.016xk5,hu,Simon Callow
m.016xk5,it,Simon Callow
m.016xk5,nl,Simon Callow
m.016xk5,pl,Simon Callow
m.016xk5,sv,Simon Callow
m.016xk5,tr,Simon Callow
m.016xk5,fa,سیمون کالو
m.016xk5,ja,サイモン・キャロウ
m.016xk5,ko,사이먼 캘로
m.016xrm,de,Paula Yates
m.016xrm,en,Paula Yates
m.016xrm,fi,Paula Yates
m.016xrm,fr,Paula Yates
m.016xrm,it,Paula Yates
m.016xrm,nl,Paula Yates
m.016xrm,no,Paula Yates
m.016xrm,pl,Paula Yates
m.016xrm,pt,Paula Yates
m.016xrm,sv,Paula Yates
m.016xy0,ca,Jeremy Brett
m.016xy0,cs,Jeremy Brett
m.016xy0,de,Jeremy Brett
m.016xy0,en,Jeremy Brett
m.016xy0,es,Jeremy Brett
m.016xy0,es-419,Jeremy Brett
m.016xy0,fi,Jeremy Brett
m.016xy0,fr,Jeremy Brett
m.016xy0,hr,Jeremy Brett
m.016xy0,hu,Jeremy Brett
m.016xy0,it,Jeremy Brett
m.016xy0,nl,Jeremy Brett
m.016xy0,pl,Jeremy Brett
m.016xy0,pt,Jeremy Brett
m.016xy0,ro,Jeremy Brett
m.016xy0,sl,Jeremy Brett
m.016xy0,sv,Jeremy Brett
m.016xy0,tr,Jeremy Brett
m.016xy0,sr,Џереми Брет
m.016xy0,ru,Джереми Бретт
m.016xy0,bg,Джеръми Брет
m.016xy0,fa,جرمی برت
m.016xy0,th,เจเรมี เบรต
m.016xy0,ja,ジェレミー・ブレット
m.016xy0,zh-Hant,傑瑞米·布雷特
m.016xy0,zh,杰里米·布雷特
m.016xy0,ko,제러미 브렛
m.016yk0,da,Patricia Cornwell
m.016yk0,de,Patricia Cornwell
m.016yk0,en,Patricia Cornwell
m.016yk0,es,Patricia Cornwell
m.016yk0,fi,Patricia Cornwell
m.016yk0,fr,Patricia Cornwell
m.016yk0,hu,Patricia Cornwell
m.016yk0,it,Patricia Cornwell
m.016yk0,nl,Patricia Cornwell
m.016yk0,no,Patricia Cornwell
m.016yk0,pl,Patricia Cornwell
m.016yk0,pt,Patricia Cornwell
m.016yk0,ro,Patricia Cornwell
m.016yk0,sv,Patricia Cornwell
m.016yk0,tr,Patricia Cornwell
m.016yk0,el,Πατρίσια Κόρνγουελ
m.016yk0,sr,Патриша Корнвел
m.016yk0,bg,Патриша Корнуел
m.016yk0,iw,פטרישה קורנוול
m.016yk0,fa,پاتریشیا کرنول
m.016yk0,th,แพทริเซีย คอร์นเวล
m.016yk0,ja,パトリシア・コーンウェル
m.016yk0,zh,帕特里夏·康韦尔
m.016yk0,zh-Hant,派翠西亞·康薇爾
m.016yk0,ko,퍼트리샤 콘월
m.016ynj,ca,Peter Finch
m.016ynj,cs,Peter Finch
m.016ynj,de,Peter Finch
m.016ynj,en,Peter Finch
m.016ynj,es,Peter Finch
m.016ynj,es-419,Peter Finch
m.016ynj,fi,Peter Finch
m.016ynj,fil,Peter Finch
m.016ynj,fr,Peter Finch
m.016ynj,id,Peter Finch
m.016ynj,it,Peter Finch
m.016ynj,nl,Peter Finch
m.016ynj,no,Peter Finch
m.016ynj,pl,Peter Finch
m.016ynj,pt,Peter Finch
m.016ynj,ro,Peter Finch
m.016ynj,sv,Peter Finch
m.016ynj,tr,Peter Finch
m.016ynj,el,Πίτερ Φιντς
m.016ynj,ru,Питер Финч
m.016ynj,sr,Питер Финч
m.016ynj,bg,Питър Финч
m.016ynj,uk,Пітер Фінч
m.016ynj,iw,פיטר פינץ'
m.016ynj,ar,بيتر فينش
m.016ynj,fa,پیتر فینچ
m.016ynj,ja,ピーター・フィンチ
m.016ynj,zh,彼得·芬奇
m.016ynj,zh-Hant,彼得·芬奇
m.016ypb,cs,Hugo Weaving
m.016ypb,da,Hugo Weaving
m.016ypb,de,Hugo Weaving
m.016ypb,en,Hugo Weaving
m.016ypb,es,Hugo Weaving
m.016ypb,es-419,Hugo Weaving
m.016ypb,et,Hugo Weaving
m.016ypb,fi,Hugo Weaving
m.016ypb,fr,Hugo Weaving
m.016ypb,hr,Hugo Weaving
m.016ypb,hu,Hugo Weaving
m.016ypb,id,Hugo Weaving
m.016ypb,it,Hugo Weaving
m.016ypb,nl,Hugo Weaving
m.016ypb,no,Hugo Weaving
m.016ypb,pl,Hugo Weaving
m.016ypb,pt,Hugo Weaving
m.016ypb,ro,Hugo Weaving
m.016ypb,sk,Hugo Weaving
m.016ypb,sl,Hugo Weaving
m.016ypb,sv,Hugo Weaving
m.016ypb,tr,Hugo Weaving
m.016ypb,vi,Hugo Weaving
m.016ypb,el,Χιούγκο Γουίβινγκ
m.016ypb,uk,Г'юго Вівінг
m.016ypb,ru,Хьюго Уоллес Уивинг
m.016ypb,bg,Хюго Уивинг
m.016ypb,sr,Хјуго Вивинг
m.016ypb,iw,הוגו ויבינג
m.016ypb,ar,هوغو ويفنغ
m.016ypb,fa,هوگو ویوینگ
m.016ypb,th,ฮิวโก วีฟวิง
m.016ypb,ja,ヒューゴ・ウィーヴィング
m.016ypb,zh-Hant,雨果·威明
m.016ypb,zh,雨果·维文
m.016ypb,ko,휴고 위빙
m.016yqj,lv,Hedija Lamarra
m.016yqj,cs,Hedy Kieslerová
m.016yqj,ca,Hedy Lamarr
m.016yqj,da,Hedy Lamarr
m.016yqj,de,Hedy Lamarr
m.016yqj,en,Hedy Lamarr
m.016yqj,es,Hedy Lamarr
m.016yqj,fi,Hedy Lamarr
m.016yqj,fr,Hedy Lamarr
m.016yqj,hr,Hedy Lamarr
m.016yqj,hu,Hedy Lamarr
m.016yqj,id,Hedy Lamarr
m.016yqj,it,Hedy Lamarr
m.016yqj,nl,Hedy Lamarr
m.016yqj,no,Hedy Lamarr
m.016yqj,pl,Hedy Lamarr
m.016yqj,pt,Hedy Lamarr
m.016yqj,ro,Hedy Lamarr
m.016yqj,sk,Hedy Lamarr
m.016yqj,sv,Hedy Lamarr
m.016yqj,vi,Hedy Lamarr
m.016yqj,el,Χέντι Λαμάρ
m.016yqj,bg,Хеди Ламар
m.016yqj,sr,Хеди Ламар
m.016yqj,ru,Хеди Ламарр
m.016yqj,uk,Хеді Ламарр
m.016yqj,iw,הדי לאמאר
m.016yqj,fa,هدی لامار
m.016yqj,ar,هيدي لامار
m.016yqj,ja,ヘディ・ラマー
m.016yqj,zh,海蒂·拉玛
m.016yqj,zh-Hant,海蒂·拉瑪
m.016yqj,ko,헤디 라마르
m.016yr0,ca,Edward James Olmos
m.016yr0,de,Edward James Olmos
m.016yr0,en,Edward James Olmos
m.016yr0,es,Edward James Olmos
m.016yr0,es-419,Edward James Olmos
m.016yr0,fi,Edward James Olmos
m.016yr0,fil,Edward James Olmos
m.016yr0,fr,Edward James Olmos
m.016yr0,hr,Edward James Olmos
m.016yr0,hu,Edward James Olmos
m.016yr0,id,Edward James Olmos
m.016yr0,it,Edward James Olmos
m.016yr0,ms,Edward James Olmos
m.016yr0,nl,Edward James Olmos
m.016yr0,no,Edward James Olmos
m.016yr0,pl,Edward James Olmos
m.016yr0,pt,Edward James Olmos
m.016yr0,ro,Edward James Olmos
m.016yr0,sl,Edward James Olmos
m.016yr0,sv,Edward James Olmos
m.016yr0,tr,Edward James Olmos
m.016yr0,sr,Едвард Џејмс Олмос
m.016yr0,bg,Едуард Джеймс Олмос
m.016yr0,ru,Эдвард Джеймс Олмос
m.016yr0,iw,אדוארד ג'יימס אולמוס
m.016yr0,ar,إدوارد جيمس أولموس
m.016yr0,fa,ادوارد جیمز آلموس
m.016yr0,ja,エドワード・ジェームズ・オルモス
m.016yr0,zh-Hant,愛德華·詹姆斯·歐蒙
m.016yr0,zh,爱德华·詹姆斯·奥莫斯
m.016yr0,ko,에드워드 제임스 올모스
m.016yrf,ca,Chrétien de Troyes
m.016yrf,cs,Chrétien de Troyes
m.016yrf,de,Chrétien de Troyes
m.016yrf,en,Chrétien de Troyes
m.016yrf,es,Chrétien de Troyes
m.016yrf,et,Chrétien de Troyes
m.016yrf,fi,Chrétien de Troyes
m.016yrf,fr,Chrétien de Troyes
m.016yrf,hu,Chrétien de Troyes
m.016yrf,it,Chrétien de Troyes
m.016yrf,nl,Chrétien de Troyes
m.016yrf,no,Chrétien de Troyes
m.016yrf,pl,Chrétien de Troyes
m.016yrf,pt,Chrétien de Troyes
m.016yrf,ro,Chrétien de Troyes
m.016yrf,sl,Chrétien de Troyes
m.016yrf,sv,Chrétien de Troyes
m.016yrf,tr,Chrétien de Troyes
m.016yrf,bg,Кретиен дьо Троа
m.016yrf,ru,Кретьен де Труа
m.016yrf,uk,Кретьєн де Труа
m.016yrf,sr,Кретјен де Троа
m.016yrf,iw,כרטיאן מטרואה
m.016yrf,ar,كريتيان دي تروا
m.016yrf,fa,کرتین دو تروا
m.016yrf,th,เครเตียง เดอ ทรัว
m.016yrf,ja,クレティアン・ド・トロワ
m.016yrf,zh-Hant,克雷蒂安·德·特魯瓦
m.016yrf,zh,克雷蒂安·德·特鲁瓦
m.016yrf,ko,크레티앵 드 트루아
m.016yvw,ca,Daniel Day-Lewis
m.016yvw,cs,Daniel Day-Lewis
m.016yvw,da,Daniel Day-Lewis
m.016yvw,de,Daniel Day-Lewis
m.016yvw,en,Daniel Day-Lewis
m.016yvw,es,Daniel Day-Lewis
m.016yvw,es-419,Daniel Day-Lewis
m.016yvw,et,Daniel Day-Lewis
m.016yvw,fi,Daniel Day-Lewis
m.016yvw,fil,Daniel Day-Lewis
m.016yvw,fr,Daniel Day-Lewis
m.016yvw,hr,Daniel Day-Lewis
m.016yvw,hu,Daniel Day-Lewis
m.016yvw,id,Daniel Day-Lewis
m.016yvw,it,Daniel Day-Lewis
m.016yvw,lt,Daniel Day-Lewis
m.016yvw,nl,Daniel Day-Lewis
m.016yvw,no,Daniel Day-Lewis
m.016yvw,pl,Daniel Day-Lewis
m.016yvw,pt,Daniel Day-Lewis
m.016yvw,ro,Daniel Day-Lewis
m.016yvw,sk,Daniel Day-Lewis
m.016yvw,sv,Daniel Day-Lewis
m.016yvw,tr,Daniel Day-Lewis
m.016yvw,vi,Daniel Day-Lewis
m.016yvw,lv,Denjels Dejs-Lūiss
m.016yvw,el,Ντάνιελ Ντέι-Λιούις
m.016yvw,bg,Даниъл Дей-Люис
m.016yvw,sr,Данијел Деј-Луис
m.016yvw,uk,Деніел Дей-Льюїс
m.016yvw,ru,Дэниел Дэй-Льюис
m.016yvw,iw,דניאל דיי לואיס
m.016yvw,ar,دانيال دي لويس
m.016yvw,fa,دانیل دی-لوئیس
m.016yvw,th,แดเนียล เดย์-ลูวิส
m.016yvw,ja,ダニエル・デイ＝ルイス
m.016yvw,zh,丹尼尔·戴-刘易斯
m.016yvw,zh-Hant,丹尼爾·戴-路易斯
m.016yvw,ko,대니얼 데이 루이스
m.016ywr,lv,Džeremijs Aironss
m.016ywr,ca,Jeremy Irons
m.016ywr,cs,Jeremy Irons
m.016ywr,da,Jeremy Irons
m.016ywr,de,Jeremy Irons
m.016ywr,en,Jeremy Irons
m.016ywr,es,Jeremy Irons
m.016ywr,es-419,Jeremy Irons
m.016ywr,et,Jeremy Irons
m.016ywr,fi,Jeremy Irons
m.016ywr,fil,Jeremy Irons
m.016ywr,fr,Jeremy Irons
m.016ywr,hr,Jeremy Irons
m.016ywr,hu,Jeremy Irons
m.016ywr,id,Jeremy Irons
m.016ywr,it,Jeremy Irons
m.016ywr,nl,Jeremy Irons
m.016ywr,no,Jeremy Irons
m.016ywr,pl,Jeremy Irons
m.016ywr,pt,Jeremy Irons
m.016ywr,ro,Jeremy Irons
m.016ywr,sk,Jeremy Irons
m.016ywr,sl,Jeremy Irons
m.016ywr,sv,Jeremy Irons
m.016ywr,tr,Jeremy Irons
m.016ywr,vi,Jeremy Irons
m.016ywr,el,Τζέρεμι Άιρονς
m.016ywr,sr,Џереми Ајронс
m.016ywr,ru,Джереми Айронс
m.016ywr,uk,Джеремі Айронс
m.016ywr,bg,Джеръми Айрънс
m.016ywr,iw,ג'רמי איירונס
m.016ywr,fa,جرمی آیرونز
m.016ywr,ar,جيرمي أيرونز
m.016ywr,ja,ジェレミー・アイアンズ
m.016ywr,zh-Hant,傑瑞米·艾恩斯
m.016ywr,zh,杰瑞米·艾恩斯
m.016ywr,ko,제러미 아이언스
m.016yx_,de,Christopher Durang
m.016yx_,en,Christopher Durang
m.016yx_,fi,Christopher Durang
m.016yx_,fr,Christopher Durang
m.016yx_,ja,クリストファー・デュラング
m.016yzz,ca,Sam Shepard
m.016yzz,cs,Sam Shepard
m.016yzz,da,Sam Shepard
m.016yzz,de,Sam Shepard
m.016yzz,en,Sam Shepard
m.016yzz,es,Sam Shepard
m.016yzz,es-419,Sam Shepard
m.016yzz,fi,Sam Shepard
m.016yzz,fil,Sam Shepard
m.016yzz,fr,Sam Shepard
m.016yzz,hr,Sam Shepard
m.016yzz,hu,Sam Shepard
m.016yzz,it,Sam Shepard
m.016yzz,nl,Sam Shepard
m.016yzz,no,Sam Shepard
m.016yzz,pl,Sam Shepard
m.016yzz,pt,Sam Shepard
m.016yzz,ro,Sam Shepard
m.016yzz,sv,Sam Shepard
m.016yzz,tr,Sam Shepard
m.016yzz,el,Σαμ Σέπαρντ
m.016yzz,bg,Сам Шепърд
m.016yzz,sr,Сем Шепард
m.016yzz,ru,Сэм Шепард
m.016yzz,iw,סם שפרד
m.016yzz,ar,سام شيبارد
m.016yzz,fa,سام شپارد
m.016yzz,ja,サム・シェパード
m.016yzz,ko,샘 셰퍼드
m.016z1c,ca,Irving G. Thalberg
m.016z1c,tr,Irving G. Thalberg
m.016z1c,da,Irving Thalberg
m.016z1c,de,Irving Thalberg
m.016z1c,en,Irving Thalberg
m.016z1c,es,Irving Thalberg
m.016z1c,fi,Irving Thalberg
m.016z1c,fr,Irving Thalberg
m.016z1c,it,Irving Thalberg
m.016z1c,nl,Irving Thalberg
m.016z1c,no,Irving Thalberg
m.016z1c,pl,Irving Thalberg
m.016z1c,pt,Irving Thalberg
m.016z1c,sv,Irving Thalberg
m.016z1c,el,Έρβιν Θάλμπεργκ
m.016z1c,uk,Ірвінг Грант Тальберг
m.016z1c,ru,Ирвинг Тальберг
m.016z1c,iw,אירווינג ת'ולברג
m.016z1c,ar,إيرفينج ثالبرج
m.016z1c,fa,ایروینگ تالبرگ
m.016z1c,ja,アーヴィング・タルバーグ
m.016z1c,zh,欧文·托尔伯格
m.016z1c,zh-Hant,歐文·托爾伯格
m.016z1c,ko,어빙 솔버그
m.016z1t,cs,Glen Campbell
m.016z1t,de,Glen Campbell
m.016z1t,en,Glen Campbell
m.016z1t,es,Glen Campbell
m.016z1t,et,Glen Campbell
m.016z1t,fi,Glen Campbell
m.016z1t,fr,Glen Campbell
m.016z1t,id,Glen Campbell
m.016z1t,it,Glen Campbell
m.016z1t,nl,Glen Campbell
m.016z1t,no,Glen Campbell
m.016z1t,pl,Glen Campbell
m.016z1t,pt,Glen Campbell
m.016z1t,sv,Glen Campbell
m.016z1t,tr,Glen Campbell
m.016z1t,vi,Glen Campbell
m.016z1t,ru,Глен Кэмпбелл
m.016z1t,ar,غلين كامبل
m.016z1t,fa,گلن کمبل
m.016z1t,ja,グレン・キャンベル
m.016z1t,ko,글렌 캠벨
m.016z2j,ca,Robert Downey Jr.
m.016z2j,cs,Robert Downey Jr.
m.016z2j,da,Robert Downey Jr.
m.016z2j,en,Robert Downey Jr.
m.016z2j,fi,Robert Downey Jr.
m.016z2j,fr,Robert Downey Jr.
m.016z2j,hr,Robert Downey Jr.
m.016z2j,hu,Robert Downey Jr.
m.016z2j,it,Robert Downey Jr.
m.016z2j,pl,Robert Downey Jr.
m.016z2j,sk,Robert Downey Jr.
m.016z2j,tr,Robert Downey Jr.
m.016z2j,nl,Robert Downey jr.
m.016z2j,no,Robert Downey jr.
m.016z2j,de,Robert Downey junior
m.016z2j,et,Robert Downey juunior
m.016z2j,es,"Robert Downey, Jr."
m.016z2j,fil,"Robert Downey, Jr."
m.016z2j,id,"Robert Downey, Jr."
m.016z2j,pt,"Robert Downey, Jr."
m.016z2j,ro,"Robert Downey, Jr."
m.016z2j,sl,"Robert Downey, Jr."
m.016z2j,sv,"Robert Downey, Jr."
m.016z2j,vi,"Robert Downey, Jr."
m.016z2j,lv,Roberts Daunijs jaunākais
m.016z2j,el,Ρόμπερτ Ντάουνι Τζούνιορ
m.016z2j,ru,Роберт Дауни - младший
m.016z2j,sr,Роберт Дауни Млађи
m.016z2j,uk,Роберт Дауні-молодший
m.016z2j,bg,Робърт Дауни Джуниър
m.016z2j,iw,רוברט דאוני ג'וניור
m.016z2j,fa,رابرت داونی جونیور
m.016z2j,ar,روبرت داوني جونير
m.016z2j,hi,रॉबर्ट डॉनी जुनियर
m.016z2j,th,รอเบิร์ต ดาวนีย์ จูเนียร์
m.016z2j,ja,ロバート・ダウニー・Jr
m.016z2j,zh-Hant,小勞勃·道尼
m.016z2j,zh,小罗伯特·唐尼
m.016z2j,ko,로버트 다우니 주니어
m.016z3d,cs,B. J. Thomas
m.016z3d,de,B. J. Thomas
m.016z3d,en,B. J. Thomas
m.016z3d,es,B. J. Thomas
m.016z3d,fr,B. J. Thomas
m.016z3d,it,B. J. Thomas
m.016z3d,pt,B. J. Thomas
m.016z3d,tr,B. J. Thomas
m.016z3d,vi,B. J. Thomas
m.016z3d,ko,B. J. 토머스
m.016z3d,nl,B.J. Thomas
m.016z3d,pl,B.J. Thomas
m.016z3d,sv,B.J. Thomas
m.016z3d,ja,B・J・トーマス
m.016z3d,bg,Би Джей Томас
m.016z3d,ru,Би Джей Томас
m.016z3d,fa,بی. جی. توماس
m.016z3r,de,Harry Chapin
m.016z3r,en,Harry Chapin
m.016z3r,es,Harry Chapin
m.016z3r,fi,Harry Chapin
m.016z3r,fr,Harry Chapin
m.016z3r,it,Harry Chapin
m.016z3r,sv,Harry Chapin
m.016z3r,iw,הארי צ'אפין
m.016z3r,fa,هری چاپین
m.016z3r,th,แฮร์รี แชพิน
m.016z51,de,Richard Crenna
m.016z51,en,Richard Crenna
m.016z51,es,Richard Crenna
m.016z51,es-419,Richard Crenna
m.016z51,et,Richard Crenna
m.016z51,fi,Richard Crenna
m.016z51,fr,Richard Crenna
m.016z51,id,Richard Crenna
m.016z51,it,Richard Crenna
m.016z51,nl,Richard Crenna
m.016z51,no,Richard Crenna
m.016z51,pl,Richard Crenna
m.016z51,pt,Richard Crenna
m.016z51,sv,Richard Crenna
m.016z51,tr,Richard Crenna
m.016z51,el,Ρίτσαρντ Κρένα
m.016z51,bg,Ричард Крена
m.016z51,ru,Ричард Кренна
m.016z51,uk,Річард Кренна
m.016z51,iw,ריצ'רד קרנה
m.016z51,ar,ريتشارد كرينا
m.016z51,fa,ریچارد کرنا
m.016z51,ja,リチャード・クレンナ
m.016z51,zh-Hant,理查德·克里納
m.016z51,zh,理查德·克里纳
m.016z51,ko,리처드 크레나
m.016z68,ca,Stephen Rea
m.016z68,da,Stephen Rea
m.016z68,de,Stephen Rea
m.016z68,en,Stephen Rea
m.016z68,es,Stephen Rea
m.016z68,es-419,Stephen Rea
m.016z68,et,Stephen Rea
m.016z68,fi,Stephen Rea
m.016z68,fil,Stephen Rea
m.016z68,fr,Stephen Rea
m.016z68,hu,Stephen Rea
m.016z68,it,Stephen Rea
m.016z68,nl,Stephen Rea
m.016z68,no,Stephen Rea
m.016z68,pl,Stephen Rea
m.016z68,pt,Stephen Rea
m.016z68,sv,Stephen Rea
m.016z68,tr,Stephen Rea
m.016z68,el,Στίβεν Ρία
m.016z68,ru,Стивен Ри
m.016z68,bg,Стивън Риа
m.016z68,uk,Стівен Рі
m.016z68,iw,סטפן ריאה
m.016z68,fa,استیون ری
m.016z68,ar,ستيفن ريا
m.016z68,ja,スティーヴン・レイ
m.016z68,zh-Hant,斯蒂芬·瑞
m.016z68,ko,스티븐 레아
m.016zdd,cs,Leelee Sobieski
m.016zdd,de,Leelee Sobieski
m.016zdd,en,Leelee Sobieski
m.016zdd,es,Leelee Sobieski
m.016zdd,fi,Leelee Sobieski
m.016zdd,fil,Leelee Sobieski
m.016zdd,fr,Leelee Sobieski
m.016zdd,hu,Leelee Sobieski
m.016zdd,id,Leelee Sobieski
m.016zdd,it,Leelee Sobieski
m.016zdd,lt,Leelee Sobieski
m.016zdd,nl,Leelee Sobieski
m.016zdd,no,Leelee Sobieski
m.016zdd,pl,Leelee Sobieski
m.016zdd,pt,Leelee Sobieski
m.016zdd,ro,Leelee Sobieski
m.016zdd,sv,Leelee Sobieski
m.016zdd,tr,Leelee Sobieski
m.016zdd,el,Λίλι Σομπιέσκι
m.016zdd,ru,Лили Собески
m.016zdd,sr,Лили Собијески
m.016zdd,uk,Лілі Собескі
m.016zdd,iw,לילי סוביסקי
m.016zdd,ar,ليلي سوبيسكي
m.016zdd,fa,لیلی سوبیسکی
m.016zdd,th,ลีลี โซเบียสกี
m.016zdd,ja,リーリー・ソビエスキー
m.016zdd,zh-Hant,莉莉·索碧斯基
m.016zdd,ko,릴리 소비에스키
m.016zh8,de,Esau
m.016zh8,en,Esau
m.016zh8,fi,Esau
m.016zh8,fil,Esau
m.016zh8,id,Esau
m.016zh8,nl,Esau
m.016zh8,no,Esau
m.016zh8,ro,Esau
m.016zh8,sv,Esau
m.016zh8,tr,Esav
m.016zh8,it,Esaù
m.016zh8,ca,Esaú
m.016zh8,es,Esaú
m.016zh8,pt,Esaú
m.016zh8,cs,Ezau
